match_id,dataset_id,treatment,session,round,player_1_id,player_2_id,player_1_choice,player_2_choice
Feltovich et al._ 2012_12745,Feltovich et al._ 2012,5,2,10,Feltovich et al._ 2012_638,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12746,Feltovich et al._ 2012,5,2,10,Feltovich et al._ 2012_640,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12747,Feltovich et al._ 2012,5,2,11,Feltovich et al._ 2012_625,Feltovich et al._ 2012_632,1,3
Feltovich et al._ 2012_12748,Feltovich et al._ 2012,5,2,11,Feltovich et al._ 2012_626,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12749,Feltovich et al._ 2012,5,2,11,Feltovich et al._ 2012_627,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12750,Feltovich et al._ 2012,5,2,11,Feltovich et al._ 2012_628,Feltovich et al._ 2012_651,1,4
Feltovich et al._ 2012_12751,Feltovich et al._ 2012,5,2,11,Feltovich et al._ 2012_629,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12752,Feltovich et al._ 2012,5,2,11,Feltovich et al._ 2012_630,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12753,Feltovich et al._ 2012,5,2,11,Feltovich et al._ 2012_631,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12754,Feltovich et al._ 2012,5,2,11,Feltovich et al._ 2012_633,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12755,Feltovich et al._ 2012,5,2,11,Feltovich et al._ 2012_634,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12756,Feltovich et al._ 2012,5,2,11,Feltovich et al._ 2012_635,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_12757,Feltovich et al._ 2012,5,2,11,Feltovich et al._ 2012_636,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12758,Feltovich et al._ 2012,5,2,11,Feltovich et al._ 2012_637,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12759,Feltovich et al._ 2012,5,2,11,Feltovich et al._ 2012_638,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12760,Feltovich et al._ 2012,5,2,11,Feltovich et al._ 2012_640,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12761,Feltovich et al._ 2012,5,2,12,Feltovich et al._ 2012_625,Feltovich et al._ 2012_626,1,3
Feltovich et al._ 2012_12762,Feltovich et al._ 2012,5,2,12,Feltovich et al._ 2012_627,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12763,Feltovich et al._ 2012,5,2,12,Feltovich et al._ 2012_628,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12764,Feltovich et al._ 2012,5,2,12,Feltovich et al._ 2012_629,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12765,Feltovich et al._ 2012,5,2,12,Feltovich et al._ 2012_630,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12766,Feltovich et al._ 2012,5,2,12,Feltovich et al._ 2012_631,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12767,Feltovich et al._ 2012,5,2,12,Feltovich et al._ 2012_632,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12768,Feltovich et al._ 2012,5,2,12,Feltovich et al._ 2012_633,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_12769,Feltovich et al._ 2012,5,2,12,Feltovich et al._ 2012_634,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12770,Feltovich et al._ 2012,5,2,12,Feltovich et al._ 2012_635,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12771,Feltovich et al._ 2012,5,2,12,Feltovich et al._ 2012_636,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12772,Feltovich et al._ 2012,5,2,12,Feltovich et al._ 2012_637,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12773,Feltovich et al._ 2012,5,2,12,Feltovich et al._ 2012_638,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12774,Feltovich et al._ 2012,5,2,12,Feltovich et al._ 2012_640,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12775,Feltovich et al._ 2012,5,2,13,Feltovich et al._ 2012_625,Feltovich et al._ 2012_630,1,3
Feltovich et al._ 2012_12776,Feltovich et al._ 2012,5,2,13,Feltovich et al._ 2012_626,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12777,Feltovich et al._ 2012,5,2,13,Feltovich et al._ 2012_627,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12778,Feltovich et al._ 2012,5,2,13,Feltovich et al._ 2012_628,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12779,Feltovich et al._ 2012,5,2,13,Feltovich et al._ 2012_629,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_12780,Feltovich et al._ 2012,5,2,13,Feltovich et al._ 2012_631,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12781,Feltovich et al._ 2012,5,2,13,Feltovich et al._ 2012_632,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12782,Feltovich et al._ 2012,5,2,13,Feltovich et al._ 2012_633,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12783,Feltovich et al._ 2012,5,2,13,Feltovich et al._ 2012_634,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12784,Feltovich et al._ 2012,5,2,13,Feltovich et al._ 2012_635,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12785,Feltovich et al._ 2012,5,2,13,Feltovich et al._ 2012_636,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12786,Feltovich et al._ 2012,5,2,13,Feltovich et al._ 2012_637,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12787,Feltovich et al._ 2012,5,2,13,Feltovich et al._ 2012_638,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12788,Feltovich et al._ 2012,5,2,13,Feltovich et al._ 2012_640,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12789,Feltovich et al._ 2012,5,2,14,Feltovich et al._ 2012_625,Feltovich et al._ 2012_629,1,3
Feltovich et al._ 2012_12790,Feltovich et al._ 2012,5,2,14,Feltovich et al._ 2012_626,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12791,Feltovich et al._ 2012,5,2,14,Feltovich et al._ 2012_627,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12792,Feltovich et al._ 2012,5,2,14,Feltovich et al._ 2012_628,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12793,Feltovich et al._ 2012,5,2,14,Feltovich et al._ 2012_630,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12794,Feltovich et al._ 2012,5,2,14,Feltovich et al._ 2012_631,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_12795,Feltovich et al._ 2012,5,2,14,Feltovich et al._ 2012_632,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12796,Feltovich et al._ 2012,5,2,14,Feltovich et al._ 2012_633,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12797,Feltovich et al._ 2012,5,2,14,Feltovich et al._ 2012_634,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12798,Feltovich et al._ 2012,5,2,14,Feltovich et al._ 2012_635,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12799,Feltovich et al._ 2012,5,2,14,Feltovich et al._ 2012_636,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12800,Feltovich et al._ 2012,5,2,14,Feltovich et al._ 2012_637,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12801,Feltovich et al._ 2012,5,2,14,Feltovich et al._ 2012_638,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12802,Feltovich et al._ 2012,5,2,14,Feltovich et al._ 2012_640,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12803,Feltovich et al._ 2012,5,2,15,Feltovich et al._ 2012_625,Feltovich et al._ 2012_631,1,3
Feltovich et al._ 2012_12804,Feltovich et al._ 2012,5,2,15,Feltovich et al._ 2012_626,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12805,Feltovich et al._ 2012,5,2,15,Feltovich et al._ 2012_627,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12806,Feltovich et al._ 2012,5,2,15,Feltovich et al._ 2012_628,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12807,Feltovich et al._ 2012,5,2,15,Feltovich et al._ 2012_629,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12808,Feltovich et al._ 2012,5,2,15,Feltovich et al._ 2012_630,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12809,Feltovich et al._ 2012,5,2,15,Feltovich et al._ 2012_632,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12810,Feltovich et al._ 2012,5,2,15,Feltovich et al._ 2012_633,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12811,Feltovich et al._ 2012,5,2,15,Feltovich et al._ 2012_634,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12812,Feltovich et al._ 2012,5,2,15,Feltovich et al._ 2012_635,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12813,Feltovich et al._ 2012,5,2,15,Feltovich et al._ 2012_636,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12814,Feltovich et al._ 2012,5,2,15,Feltovich et al._ 2012_637,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12815,Feltovich et al._ 2012,5,2,15,Feltovich et al._ 2012_638,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12816,Feltovich et al._ 2012,5,2,15,Feltovich et al._ 2012_639,Feltovich et al._ 2012_640,1,3
Feltovich et al._ 2012_12817,Feltovich et al._ 2012,5,2,16,Feltovich et al._ 2012_625,Feltovich et al._ 2012_630,1,3
Feltovich et al._ 2012_12818,Feltovich et al._ 2012,5,2,16,Feltovich et al._ 2012_626,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12819,Feltovich et al._ 2012,5,2,16,Feltovich et al._ 2012_627,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12820,Feltovich et al._ 2012,5,2,16,Feltovich et al._ 2012_628,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12821,Feltovich et al._ 2012,5,2,16,Feltovich et al._ 2012_629,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12822,Feltovich et al._ 2012,5,2,16,Feltovich et al._ 2012_631,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12823,Feltovich et al._ 2012,5,2,16,Feltovich et al._ 2012_632,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12824,Feltovich et al._ 2012,5,2,16,Feltovich et al._ 2012_633,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12825,Feltovich et al._ 2012,5,2,16,Feltovich et al._ 2012_634,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12826,Feltovich et al._ 2012,5,2,16,Feltovich et al._ 2012_635,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12827,Feltovich et al._ 2012,5,2,16,Feltovich et al._ 2012_636,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12828,Feltovich et al._ 2012,5,2,16,Feltovich et al._ 2012_637,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12829,Feltovich et al._ 2012,5,2,16,Feltovich et al._ 2012_638,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12830,Feltovich et al._ 2012,5,2,16,Feltovich et al._ 2012_639,Feltovich et al._ 2012_640,1,3
Feltovich et al._ 2012_12831,Feltovich et al._ 2012,5,2,17,Feltovich et al._ 2012_625,Feltovich et al._ 2012_633,1,3
Feltovich et al._ 2012_12832,Feltovich et al._ 2012,5,2,17,Feltovich et al._ 2012_626,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12833,Feltovich et al._ 2012,5,2,17,Feltovich et al._ 2012_627,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12834,Feltovich et al._ 2012,5,2,17,Feltovich et al._ 2012_628,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12835,Feltovich et al._ 2012,5,2,17,Feltovich et al._ 2012_629,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12836,Feltovich et al._ 2012,5,2,17,Feltovich et al._ 2012_630,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12837,Feltovich et al._ 2012,5,2,17,Feltovich et al._ 2012_631,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12838,Feltovich et al._ 2012,5,2,17,Feltovich et al._ 2012_632,Feltovich et al._ 2012_652,2,3
Feltovich et al._ 2012_12839,Feltovich et al._ 2012,5,2,17,Feltovich et al._ 2012_634,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12840,Feltovich et al._ 2012,5,2,17,Feltovich et al._ 2012_635,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12841,Feltovich et al._ 2012,5,2,17,Feltovich et al._ 2012_636,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_12842,Feltovich et al._ 2012,5,2,17,Feltovich et al._ 2012_637,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12843,Feltovich et al._ 2012,5,2,17,Feltovich et al._ 2012_638,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12844,Feltovich et al._ 2012,5,2,17,Feltovich et al._ 2012_640,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12845,Feltovich et al._ 2012,5,2,18,Feltovich et al._ 2012_625,Feltovich et al._ 2012_629,1,3
Feltovich et al._ 2012_12846,Feltovich et al._ 2012,5,2,18,Feltovich et al._ 2012_626,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12847,Feltovich et al._ 2012,5,2,18,Feltovich et al._ 2012_627,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12848,Feltovich et al._ 2012,5,2,18,Feltovich et al._ 2012_628,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12849,Feltovich et al._ 2012,5,2,18,Feltovich et al._ 2012_630,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_12850,Feltovich et al._ 2012,5,2,18,Feltovich et al._ 2012_631,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12851,Feltovich et al._ 2012,5,2,18,Feltovich et al._ 2012_632,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12852,Feltovich et al._ 2012,5,2,18,Feltovich et al._ 2012_633,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12853,Feltovich et al._ 2012,5,2,18,Feltovich et al._ 2012_634,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12854,Feltovich et al._ 2012,5,2,18,Feltovich et al._ 2012_635,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12855,Feltovich et al._ 2012,5,2,18,Feltovich et al._ 2012_636,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12856,Feltovich et al._ 2012,5,2,18,Feltovich et al._ 2012_637,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12857,Feltovich et al._ 2012,5,2,18,Feltovich et al._ 2012_638,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12858,Feltovich et al._ 2012,5,2,18,Feltovich et al._ 2012_640,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12859,Feltovich et al._ 2012,5,2,19,Feltovich et al._ 2012_625,Feltovich et al._ 2012_633,1,3
Feltovich et al._ 2012_12860,Feltovich et al._ 2012,5,2,19,Feltovich et al._ 2012_626,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12861,Feltovich et al._ 2012,5,2,19,Feltovich et al._ 2012_627,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12862,Feltovich et al._ 2012,5,2,19,Feltovich et al._ 2012_628,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12863,Feltovich et al._ 2012,5,2,19,Feltovich et al._ 2012_629,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12864,Feltovich et al._ 2012,5,2,19,Feltovich et al._ 2012_630,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_12865,Feltovich et al._ 2012,5,2,19,Feltovich et al._ 2012_631,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12866,Feltovich et al._ 2012,5,2,19,Feltovich et al._ 2012_632,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12867,Feltovich et al._ 2012,5,2,19,Feltovich et al._ 2012_634,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12868,Feltovich et al._ 2012,5,2,19,Feltovich et al._ 2012_635,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12869,Feltovich et al._ 2012,5,2,19,Feltovich et al._ 2012_636,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12870,Feltovich et al._ 2012,5,2,19,Feltovich et al._ 2012_637,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12871,Feltovich et al._ 2012,5,2,19,Feltovich et al._ 2012_638,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12872,Feltovich et al._ 2012,5,2,19,Feltovich et al._ 2012_640,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12873,Feltovich et al._ 2012,5,2,2,Feltovich et al._ 2012_625,Feltovich et al._ 2012_627,1,3
Feltovich et al._ 2012_12874,Feltovich et al._ 2012,5,2,2,Feltovich et al._ 2012_626,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12875,Feltovich et al._ 2012,5,2,2,Feltovich et al._ 2012_628,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12876,Feltovich et al._ 2012,5,2,2,Feltovich et al._ 2012_629,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12877,Feltovich et al._ 2012,5,2,2,Feltovich et al._ 2012_630,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12878,Feltovich et al._ 2012,5,2,2,Feltovich et al._ 2012_631,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12879,Feltovich et al._ 2012,5,2,2,Feltovich et al._ 2012_632,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12880,Feltovich et al._ 2012,5,2,2,Feltovich et al._ 2012_633,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12881,Feltovich et al._ 2012,5,2,2,Feltovich et al._ 2012_634,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12882,Feltovich et al._ 2012,5,2,2,Feltovich et al._ 2012_635,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_12883,Feltovich et al._ 2012,5,2,2,Feltovich et al._ 2012_636,Feltovich et al._ 2012_646,1,4
Feltovich et al._ 2012_12884,Feltovich et al._ 2012,5,2,2,Feltovich et al._ 2012_637,Feltovich et al._ 2012_643,1,4
Feltovich et al._ 2012_12885,Feltovich et al._ 2012,5,2,2,Feltovich et al._ 2012_638,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12886,Feltovich et al._ 2012,5,2,2,Feltovich et al._ 2012_640,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12887,Feltovich et al._ 2012,5,2,20,Feltovich et al._ 2012_625,Feltovich et al._ 2012_634,1,3
Feltovich et al._ 2012_12888,Feltovich et al._ 2012,5,2,20,Feltovich et al._ 2012_626,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12889,Feltovich et al._ 2012,5,2,20,Feltovich et al._ 2012_627,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12890,Feltovich et al._ 2012,5,2,20,Feltovich et al._ 2012_628,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12891,Feltovich et al._ 2012,5,2,20,Feltovich et al._ 2012_629,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12892,Feltovich et al._ 2012,5,2,20,Feltovich et al._ 2012_630,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12893,Feltovich et al._ 2012,5,2,20,Feltovich et al._ 2012_631,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12894,Feltovich et al._ 2012,5,2,20,Feltovich et al._ 2012_632,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12895,Feltovich et al._ 2012,5,2,20,Feltovich et al._ 2012_633,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12896,Feltovich et al._ 2012,5,2,20,Feltovich et al._ 2012_635,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12897,Feltovich et al._ 2012,5,2,20,Feltovich et al._ 2012_636,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_12898,Feltovich et al._ 2012,5,2,20,Feltovich et al._ 2012_637,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12899,Feltovich et al._ 2012,5,2,20,Feltovich et al._ 2012_638,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12900,Feltovich et al._ 2012,5,2,20,Feltovich et al._ 2012_640,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12901,Feltovich et al._ 2012,5,2,21,Feltovich et al._ 2012_625,Feltovich et al._ 2012_633,1,3
Feltovich et al._ 2012_12902,Feltovich et al._ 2012,5,2,21,Feltovich et al._ 2012_626,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12903,Feltovich et al._ 2012,5,2,21,Feltovich et al._ 2012_627,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12904,Feltovich et al._ 2012,5,2,21,Feltovich et al._ 2012_628,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12905,Feltovich et al._ 2012,5,2,21,Feltovich et al._ 2012_629,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12906,Feltovich et al._ 2012,5,2,21,Feltovich et al._ 2012_630,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12907,Feltovich et al._ 2012,5,2,21,Feltovich et al._ 2012_631,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12908,Feltovich et al._ 2012,5,2,21,Feltovich et al._ 2012_632,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12909,Feltovich et al._ 2012,5,2,21,Feltovich et al._ 2012_634,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12910,Feltovich et al._ 2012,5,2,21,Feltovich et al._ 2012_635,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12911,Feltovich et al._ 2012,5,2,21,Feltovich et al._ 2012_636,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12912,Feltovich et al._ 2012,5,2,21,Feltovich et al._ 2012_637,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12913,Feltovich et al._ 2012,5,2,21,Feltovich et al._ 2012_638,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12914,Feltovich et al._ 2012,5,2,21,Feltovich et al._ 2012_639,Feltovich et al._ 2012_640,1,3
Feltovich et al._ 2012_12915,Feltovich et al._ 2012,5,2,22,Feltovich et al._ 2012_625,Feltovich et al._ 2012_628,1,3
Feltovich et al._ 2012_12916,Feltovich et al._ 2012,5,2,22,Feltovich et al._ 2012_626,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12917,Feltovich et al._ 2012,5,2,22,Feltovich et al._ 2012_627,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12918,Feltovich et al._ 2012,5,2,22,Feltovich et al._ 2012_629,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12919,Feltovich et al._ 2012,5,2,22,Feltovich et al._ 2012_630,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12920,Feltovich et al._ 2012,5,2,22,Feltovich et al._ 2012_631,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12921,Feltovich et al._ 2012,5,2,22,Feltovich et al._ 2012_632,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12922,Feltovich et al._ 2012,5,2,22,Feltovich et al._ 2012_633,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12923,Feltovich et al._ 2012,5,2,22,Feltovich et al._ 2012_634,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_12924,Feltovich et al._ 2012,5,2,22,Feltovich et al._ 2012_635,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12925,Feltovich et al._ 2012,5,2,22,Feltovich et al._ 2012_636,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12926,Feltovich et al._ 2012,5,2,22,Feltovich et al._ 2012_637,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12927,Feltovich et al._ 2012,5,2,22,Feltovich et al._ 2012_638,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12928,Feltovich et al._ 2012,5,2,22,Feltovich et al._ 2012_640,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12929,Feltovich et al._ 2012,5,2,23,Feltovich et al._ 2012_625,Feltovich et al._ 2012_634,1,3
Feltovich et al._ 2012_12930,Feltovich et al._ 2012,5,2,23,Feltovich et al._ 2012_626,Feltovich et al._ 2012_649,1,3
Feltovich et al._ 2012_12931,Feltovich et al._ 2012,5,2,23,Feltovich et al._ 2012_627,Feltovich et al._ 2012_646,1,3
Feltovich et al._ 2012_12932,Feltovich et al._ 2012,5,2,23,Feltovich et al._ 2012_628,Feltovich et al._ 2012_651,1,3
Feltovich et al._ 2012_12933,Feltovich et al._ 2012,5,2,23,Feltovich et al._ 2012_629,Feltovich et al._ 2012_643,1,3
Feltovich et al._ 2012_12934,Feltovich et al._ 2012,5,2,23,Feltovich et al._ 2012_630,Feltovich et al._ 2012_648,1,3
Feltovich et al._ 2012_12935,Feltovich et al._ 2012,5,2,23,Feltovich et al._ 2012_631,Feltovich et al._ 2012_639,1,3
Feltovich et al._ 2012_12936,Feltovich et al._ 2012,5,2,23,Feltovich et al._ 2012_632,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12937,Feltovich et al._ 2012,5,2,23,Feltovich et al._ 2012_633,Feltovich et al._ 2012_652,1,3
Feltovich et al._ 2012_12938,Feltovich et al._ 2012,5,2,23,Feltovich et al._ 2012_635,Feltovich et al._ 2012_645,1,3
Feltovich et al._ 2012_12939,Feltovich et al._ 2012,5,2,23,Feltovich et al._ 2012_636,Feltovich et al._ 2012_647,1,3
Feltovich et al._ 2012_12940,Feltovich et al._ 2012,5,2,23,Feltovich et al._ 2012_637,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12941,Feltovich et al._ 2012,5,2,23,Feltovich et al._ 2012_638,Feltovich et al._ 2012_641,1,3
Feltovich et al._ 2012_12942,Feltovich et al._ 2012,5,2,23,Feltovich et al._ 2012_640,Feltovich et al._ 2012_644,1,3
Feltovich et al._ 2012_12943,Feltovich et al._ 2012,5,2,24,Feltovich et al._ 2012_625,Feltovich et al._ 2012_632,1,3
Feltovich et al._ 2012_12944,Feltovich et al._ 2012,5,2,24,Feltovich et al._ 2012_626,Feltovich et al._ 2012_642,1,3
Feltovich et al._ 2012_12945,Feltovich et al._ 2012,5,2,24,Feltovich et al._ 2012_627,Feltovich et al._ 2012_650,1,3
Feltovich et al._ 2012_12946,Feltovich et al._ 2012,5,2,24,Feltovich et al._ 2012_628,Feltovich et al._ 2012_652,1,3
