match_id,dataset_id,treatment,session,round,player_1_id,player_2_id,player_1_choice,player_2_choice,from
Costa-Gomes et al._2001_151,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_15,3.0,,445_446
Costa-Gomes et al._2001_152,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_16,3.0,,446_447
Costa-Gomes et al._2001_153,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_17,3.0,,447_448
Costa-Gomes et al._2001_154,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_18,3.0,,448_449
Costa-Gomes et al._2001_155,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_19,3.0,,449_450
Costa-Gomes et al._2001_156,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_20,3.0,,450_451
Costa-Gomes et al._2001_157,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_21,3.0,,451_452
Costa-Gomes et al._2001_158,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_22,3.0,,452_453
Costa-Gomes et al._2001_159,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_23,3.0,,453_454
Costa-Gomes et al._2001_160,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_24,4.0,,454_455
Costa-Gomes et al._2001_161,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_25,3.0,,455_456
Costa-Gomes et al._2001_162,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_3,2.0,,433_434
Costa-Gomes et al._2001_163,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_4,1.3,,434_435
Costa-Gomes et al._2001_164,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_5,2.0,,435_436
Costa-Gomes et al._2001_165,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_6,2.0,,436_437
Costa-Gomes et al._2001_166,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_7,1.3,,437_438
Costa-Gomes et al._2001_167,Costa-Gomes et al._2001,Baseline,1,4C,Costa-Gomes et al._2001_2,Costa-Gomes et al._2001_8,2.0,,438_439
